date,egarch_sigma,egarch_log_variance,egarch_standardized_residual,egarch_negative_shock,egarch_volatility_percentile,egarch_volatility_change,egarch_tail_risk_score
2000-10-25,0.015817029531778687,0.9170041701531688,0.22787244500532552,0.0,,-0.02933480886515083,0.015817029531778687
2000-10-27,0.01387660711815888,0.6552387765332878,1.2986769292451692,0.0,,-0.12267931913013252,0.01387660711815888
2000-10-30,0.015274189218360492,0.8471586633209411,0.5571411375465719,0.0,0.5,0.10071497220475045,0.015274189218360492
2000-11-01,0.014365774712213075,0.7245270570468477,1.2216895518911646,0.0,0.43902439024390244,-0.059473828244542615,0.014365774712213075
2000-11-03,0.015543080102961224,0.8820608742584686,1.1095683987174891,0.0,0.6190476190476191,0.08195209895274647,0.015543080102961224
2000-11-06,0.016384759882204166,0.987533068633235,1.157962558258579,0.0,0.7906976744186046,0.054151414884787696,0.016384759882204166
2000-11-08,0.017414192489994127,1.1094008822016102,1.0311769713995194,0.0,1.0,0.06282866610135973,0.017414192489994127
2000-11-10,0.017989161127937203,1.1743686479443884,1.0165981149564305,0.0,1.0,0.03301724373802806,0.017989161127937203
2000-11-13,0.01850589968919622,1.2310089807409508,0.935917282686764,0.0,1.0,0.02872499487797242,0.01850589968919622
2000-11-15,0.018702768848407606,1.252172973330919,0.9437213817382152,0.0,1.0,0.010638183634288145,0.018702768848407606
2000-11-17,0.01892535951413109,1.2758354058654147,0.9163560913846284,0.0,1.0,0.01190148194246854,0.01892535951413109
2000-11-20,0.01903424336566323,1.287309092827125,1.0542642583675528,0.0,1.0,0.005753330680499769,0.01903424336566323
2000-11-22,0.019695695347887773,1.3556300172270963,-0.06382632512568497,-0.06382632512568497,1.0,0.034750631770200435,0.0209527992027385
2000-11-24,0.01658941094500874,1.0123590078959173,0.251444332689465,0.0,0.6862745098039216,-0.1577138734130633,0.01658941094500874
2000-11-27,0.014601214537497013,0.7570392395203047,-0.25107601153486386,-0.25107601153486386,0.36538461538461536,-0.1198473179127506,0.018267229247136633
2000-11-29,0.012957657305158733,0.5182036361991109,1.4275245073774154,0.0,0.20754716981132076,-0.11256304933521133,0.012957657305158733
2000-12-01,0.014684470041078906,0.7684107651061947,1.2762836210637218,0.0,0.4074074074074074,0.13326581304420593,0.014684470041078906
2000-12-04,0.016056609626229276,0.9470709730558117,1.11005297570064,0.0,0.6181818181818182,0.09344154615807687,0.016056609626229276
2000-12-06,0.016908540012042905,1.050467454914202,1.035562036709226,0.0,0.75,0.05305792478269877,0.016908540012042905
2000-12-08,0.01750077037177463,1.1193196164215617,1.0147298003737817,0.0,0.8947368421052632,0.035025517242169846,0.01750077037177463
2000-12-11,0.018013856674637018,1.1771123680078923,2.5699730298823678,0.0,0.9137931034482759,0.029317926694809815,0.018013856674637018
2000-12-13,0.02558063278624447,1.8785008807791201,-1.1296643370233086,-1.1296643370233086,1.0,0.42005308736919456,0.05447816136335405
2000-12-15,0.02707482331814883,1.992038348452488,0.6136032230708944,0.0,1.0,0.05841100743636929,0.02707482331814883
2000-12-18,0.025253357005826302,1.8527480092319057,0.730019396248929,0.0,0.9672131147540983,-0.06727527972829139,0.025253357005826302
2000-12-20,0.02418945392230216,1.7666633137012824,0.7907233368803517,0.0,0.9516129032258065,-0.04212917448079012,0.02418945392230216
2000-12-22,0.023499561045695908,1.7087932981501153,0.8200147281778952,0.0,0.9365079365079365,-0.028520398964864024,0.023499561045695908
2000-12-25,0.0229918527618225,1.665109664869576,0.8007018187653522,0.0,0.921875,-0.021605011382389017,0.0229918527618225
2000-12-27,0.022422265259014154,1.6149387139372153,0.1738160764832253,0.0,0.9076923076923077,-0.02477344947833593,0.022422265259014154
2000-12-29,0.019215738920708953,1.3062891713873466,0.9369558923950888,0.0,0.8787878787878788,-0.14300635110969084,0.019215738920708953
2001-01-03,0.01939875654642835,1.3252477509521983,0.9360951967559643,0.0,0.8805970149253731,0.009524360550202893,0.01939875654642835
2001-01-05,0.01957351963300773,1.3431850412678894,0.887266514445283,0.0,0.8823529411764706,0.009008983960446582,0.01957351963300773
2001-01-08,0.019544563207340347,1.3402241159000097,0.8967914147100554,0.0,0.8695652173913043,-0.0014793673396660267,0.019544563207340347
2001-01-10,0.019555284360202017,1.3413209133350217,0.9498624216530259,0.0,0.8714285714285714,0.0005485491155741151,0.019555284360202017
2001-01-12,0.0197823531286263,1.364410382343141,0.7875419206810503,0.0,0.9014084507042254,0.01161163214207206,0.0197823531286263
2001-01-15,0.019341229476618427,1.3193079334148552,0.5896468725835502,0.0,0.8194444444444444,-0.02229884630709278,0.019341229476618427
2001-01-17,0.01816328220692951,1.1936340042299045,1.048276534831404,0.0,0.7397260273972602,-0.060903432799498836,0.01816328220692951
2001-01-19,0.018801941574947915,1.2627500935450438,0.9712133459538473,0.0,0.7702702702702703,0.03516211226265864,0.018801941574947915
2001-01-29,0.01913104540509025,1.2974546727643181,0.9589540404293534,0.0,0.8,0.017503715179119528,0.01913104540509025
2001-01-31,0.019404643890885555,1.3258546404965197,0.9283094464574645,0.0,0.8421052631578947,0.014301282548966787,0.019404643890885555
2001-02-02,0.019547636855489686,1.3405386183481431,0.9051235600612331,0.0,0.8571428571428571,0.007369007409164352,0.019547636855489686
2001-02-05,0.019592106059255977,1.3450832800744947,0.9674086506493765,0.0,0.8846153846153846,0.002274914563588304,0.019592106059255977
2001-02-07,0.019890605176433197,1.3753248511490785,0.9544215513392099,0.0,0.9113924050632911,0.015235682997755129,0.019890605176433197
2001-02-09,0.020128628205513737,1.3991159951305032,0.03576282299819178,0.0,0.9125,0.011966605689934129,0.020128628205513737
2001-02-12,0.016826299038588188,1.040715976775381,-0.9008016080460135,-0.9008016080460135,0.5061728395061729,-0.16406131273371916,0.03198345627001152
2001-02-14,0.017173585792867832,1.0815748013950812,-0.9191639044783252,-0.9191639044783252,0.5609756097560976,0.020639521114132364,0.032958925964133724
2001-02-16,0.01758733607344526,1.1291880175489355,-0.7288711179470603,-0.7288711179470603,0.6506024096385542,0.024092247569477143,0.030406237379007967
2001-02-19,0.017248726001896378,1.0903063855867647,-0.7056019540491247,-0.7056019540491247,0.5833333333333334,-0.019253061983624753,0.02941946077369241
2001-02-21,0.016840588874786136,1.0424137680405372,0.189861642202195,0.0,0.49411764705882355,-0.023661870857324185,0.016840588874786136
