horizon,scenario_mode,fold,seed,n_origins,mae,rmse,directional_accuracy,nlpd,crps,pit_mean,pit_variance,realized_es95,forecast_es95,realized_es99,forecast_es99,drawdown_90_coverage,drawdown_95_coverage,time_under_water_mae,wis,brier_negative_return,realized_negative_rate,brier_drawdown_5pct,realized_drawdown_5pct_rate,forecast_drawdown_5pct_rate,brier_drawdown_10pct,realized_drawdown_10pct_rate,forecast_drawdown_10pct_rate,brier_drawdown_15pct,realized_drawdown_15pct_rate,forecast_drawdown_15pct_rate,coverage_50,width_50,interval_score_50,coverage_80,width_80,interval_score_80,coverage_90,width_90,interval_score_90,coverage_95,width_95,interval_score_95,kupiec_95_observations,kupiec_95_exceedances,kupiec_95_expected_rate,kupiec_95_observed_rate,kupiec_95_lr_uc,kupiec_95_p_value_uc,christoffersen_95_observations,christoffersen_95_exceedances,christoffersen_95_expected_rate,christoffersen_95_observed_rate,christoffersen_95_lr_uc,christoffersen_95_p_value_uc,christoffersen_95_n00,christoffersen_95_n01,christoffersen_95_n10,christoffersen_95_n11,christoffersen_95_lr_independence,christoffersen_95_p_value_independence,christoffersen_95_lr_conditional_coverage,christoffersen_95_p_value_conditional_coverage,kupiec_99_observations,kupiec_99_exceedances,kupiec_99_expected_rate,kupiec_99_observed_rate,kupiec_99_lr_uc,kupiec_99_p_value_uc,christoffersen_99_observations,christoffersen_99_exceedances,christoffersen_99_expected_rate,christoffersen_99_observed_rate,christoffersen_99_lr_uc,christoffersen_99_p_value_uc,christoffersen_99_n00,christoffersen_99_n01,christoffersen_99_n10,christoffersen_99_n11,christoffersen_99_lr_independence,christoffersen_99_p_value_independence,christoffersen_99_lr_conditional_coverage,christoffersen_99_p_value_conditional_coverage
60,point_estimate,1,42,625.0,0.08765859544699593,0.11643037533045858,0.544,-0.40057774362830795,0.07389901953332124,0.4340402092437792,0.052624082623274636,0.0596928537364535,1.2648980106897856,,2.1151114898860253,0.9776,0.984,6.427358325549783,0.07146321180057282,0.2507428254797202,0.4672,0.15800355485788392,0.8672,0.6998206544624056,0.2586612011492931,0.4816,0.480313607719825,0.20179461660226464,0.2544,0.37680179227228283,0.5984,0.17630544491575947,0.2860966886449363,0.9776,0.7663752138788359,0.7726965042572714,0.9984,1.489339595624577,1.489783177576891,1.0,2.2903582852924536,2.2903582852924536,625.0,1.0,0.05,0.0016,55.1315934973149,1.1272435769333123e-13,625.0,1.0,0.05,0.0016,55.1315934973149,1.1272435769333123e-13,622.0,1.0,1.0,0.0,0.0032102742517281513,0.9548166100318994,55.13480377156663,1.0656865401879182e-12,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,point_estimate,1,73,625.0,0.08942873830650297,0.11787594194659777,0.52,-0.39633214971001,0.07417507522884362,0.43550201166202934,0.05299024233887314,0.0596928537364535,1.2834141117113838,,2.139619557926104,0.9744,0.9808,6.4480464529195345,0.07175721392610557,0.2512592080895875,0.4672,0.15977524334149873,0.8672,0.6990195995453289,0.258670233705138,0.4816,0.48138439550049805,0.2033338490791979,0.2544,0.3779202122333167,0.6144,0.1777634276530032,0.28703547251999545,0.9744,0.7704488964246442,0.7791025254819859,0.9984,1.4943976077814434,1.4951924687380709,0.9984,2.289399067128488,2.2899613105710137,625.0,1.0,0.05,0.0016,55.1315934973149,1.1272435769333123e-13,625.0,1.0,0.05,0.0016,55.1315934973149,1.1272435769333123e-13,622.0,1.0,1.0,0.0,0.0032102742517281513,0.9548166100318994,55.13480377156663,1.0656865401879182e-12,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,point_estimate,2,11,625.0,0.0661915589310146,0.0811094422546866,0.6272,-0.2846859921056506,0.0692649411323782,0.5418030741928013,0.03999583754225956,,1.3411208811241475,,2.221806063328156,0.9632,0.9984,7.7335273723540086,0.07249766173502378,0.2184831631426177,0.2592,0.21989667498569984,0.68,0.7439334498750427,0.2685885691522839,0.264,0.5288183118288942,0.1969985506571968,0.1648,0.4178587329357821,0.7344,0.2425981166012658,0.2871784650065103,0.9616,0.8442643766670462,0.8651298587866786,0.9696,1.5658943494066784,1.5846925686831517,0.9856,2.387510540275745,2.397375411365999,625.0,0.0,0.05,0.0,64.11661798443822,1.1726821948653637e-15,625.0,0.0,0.05,0.0,64.11661798443822,1.1726821948653637e-15,624.0,0.0,0.0,0.0,0.0,1.0,64.11661798443822,1.1946847101557882e-14,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,point_estimate,2,42,625.0,0.06642822936910316,0.08214060944219373,0.632,-0.2826313578331461,0.06928512284929896,0.5424923706308153,0.039523036566930604,,1.337055700281746,,2.2268352718502107,0.9584,0.9968,7.720034058658627,0.07257780991659887,0.22103989405567462,0.2592,0.22089541904795482,0.68,0.7451686838683563,0.2704186811497778,0.264,0.5286559250254395,0.198700787373286,0.1648,0.41898737339151065,0.7264,0.24328480041101624,0.28813527954017315,0.9616,0.8478163276934533,0.8681600936749081,0.9744,1.5643966890357897,1.5805828830359092,0.9888,2.3771864475608666,2.388363243886923,625.0,0.0,0.05,0.0,64.11661798443822,1.1726821948653637e-15,625.0,0.0,0.05,0.0,64.11661798443822,1.1726821948653637e-15,624.0,0.0,0.0,0.0,0.0,1.0,64.11661798443822,1.1946847101557882e-14,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,point_estimate,2,73,625.0,0.06559347100075447,0.08141802595404185,0.6592,-0.28401295490593137,0.06923594767998466,0.5405575056436576,0.039587883291166207,,1.3413161899570052,,2.2404229000402696,0.9728,0.9984,7.719098199005661,0.07255381954133636,0.218469670303854,0.2592,0.22010498404785184,0.68,0.7443879444494157,0.27083915973990186,0.264,0.527636462996691,0.19904424305119262,0.1648,0.4179515471789047,0.7328,0.24289317584112033,0.28568681109853616,0.9584,0.848768978911064,0.8682148680249032,0.9744,1.5704205205475743,1.585107575518911,0.992,2.399318797976015,2.407988259524726,625.0,0.0,0.05,0.0,64.11661798443822,1.1726821948653637e-15,625.0,0.0,0.05,0.0,64.11661798443822,1.1726821948653637e-15,624.0,0.0,0.0,0.0,0.0,1.0,64.11661798443822,1.1946847101557882e-14,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,posterior_mean_mc,0,11,624.0,0.07761933981754672,0.10395718044660843,0.6698717948717948,0.1719567050240684,0.058352538323349294,0.5782406023058093,0.10875979914715415,0.19033821152240796,0.138665677930399,0.25994768751257996,0.2263939800710663,0.8285256410256411,0.8910256410256411,7.6619270527016505,0.0431434828497343,0.2096897682517055,0.34134615384615385,0.26278471347588495,0.6153846153846154,0.45624915024622864,0.24135667396083735,0.2980769230769231,0.12839191657295962,0.09802948831165602,0.10096153846153846,0.04205597596953598,0.3701923076923077,0.08030496380132242,0.25710151224875366,0.6602564102564102,0.16363323940638005,0.4190639563594751,0.7564102564102564,0.22392597071152023,0.5793324047351438,0.8365384615384616,0.28663162933269054,0.8008269590045044,624.0,66.0,0.05,0.10576923076923077,31.383344885618726,2.117898973691697e-08,624.0,66.0,0.05,0.10576923076923077,31.383344885618726,2.117898973691697e-08,550.0,7.0,7.0,59.0,301.2457645597934,1.7634496947722472e-67,332.6291094454121,5.895309683507407e-73,624.0,35.0,0.01,0.05608974358974359,64.5459575753734,9.430682155956652e-16,624.0,35.0,0.01,0.05608974358974359,64.5459575753734,9.430682155956652e-16,584.0,4.0,4.0,31.0,196.76671674244477,1.0603147433434623e-44,261.31267431781816,1.80581703755107e-57
60,posterior_mean_mc,0,42,624.0,0.07780416937728092,0.10434726472135715,0.6714743589743589,0.20553859846072853,0.058422067501758365,0.5779740106429694,0.10841557439073232,0.1913830630390908,0.13806600752163353,0.24894837558339655,0.22328569341874072,0.8237179487179487,0.8862179487179487,7.674083121091462,0.04330751521460762,0.20902551368492667,0.34134615384615385,0.2640648127095102,0.6153846153846154,0.4569005889082251,0.24119608846481982,0.2980769230769231,0.12726292212891593,0.09835023900386404,0.10096153846153846,0.04214460627692508,0.3557692307692308,0.08034145371504765,0.2572816114265437,0.6522435897435898,0.16337508409046525,0.41951899133727405,0.7676282051282052,0.22401632883290837,0.5875054273872358,0.8317307692307693,0.2866706891983659,0.8135195896924486,624.0,65.0,0.05,0.10416666666666667,29.78089503608834,4.8373556162963016e-08,624.0,65.0,0.05,0.10416666666666667,29.78089503608834,4.8373556162963016e-08,552.0,6.0,7.0,58.0,301.73015767856083,1.3830307551101051e-67,331.51105271464917,1.0310733409499183e-72,624.0,38.0,0.01,0.060897435897435896,75.443609553817,3.759931778585802e-18,624.0,38.0,0.01,0.060897435897435896,75.443609553817,3.759931778585802e-18,579.0,6.0,6.0,32.0,186.15773767839607,2.193097747054005e-42,261.6013472322131,1.563108840347715e-57
60,posterior_mean_mc,0,73,624.0,0.07796078374484,0.10436111002087871,0.6778846153846154,0.24977968876474632,0.05837898952557268,0.5777789389588935,0.10826950232801978,0.19022189993005842,0.1382166730625816,0.2576931947445719,0.22308544463883853,0.8173076923076923,0.8701923076923077,7.6651075696724975,0.04324556935869945,0.20894460387905403,0.34134615384615385,0.2650463007882105,0.6153846153846154,0.45500060731494113,0.24306953435251005,0.2980769230769231,0.12806316251534303,0.09904023219207903,0.10096153846153846,0.040980012642051346,0.36378205128205127,0.0806191740501038,0.2565564363623841,0.6666666666666666,0.16388553478736909,0.4176108579278435,0.7692307692307693,0.22348846079415566,0.5855270570702432,0.8317307692307693,0.2854933453528223,0.8176769877392331,624.0,66.0,0.05,0.10576923076923077,31.383344885618726,2.117898973691697e-08,624.0,66.0,0.05,0.10576923076923077,31.383344885618726,2.117898973691697e-08,554.0,3.0,3.0,63.0,359.33755186154235,3.9249172051551604e-80,390.7208967471611,1.4323042784435466e-85,624.0,35.0,0.01,0.05608974358974359,64.5459575753734,9.430682155956652e-16,624.0,35.0,0.01,0.05608974358974359,64.5459575753734,9.430682155956652e-16,585.0,3.0,3.0,32.0,211.4107588475502,6.762122017337843e-48,275.9567164229236,1.1933295820200633e-60
60,posterior_mean_mc,1,11,625.0,0.08414637018454735,0.11222135104166973,0.5328,-0.2113216651397528,0.06478280826366901,0.39384750384473177,0.10761117559418398,0.1694064533167359,0.12957938764350999,0.20664318180760513,0.21368151102921712,0.6848,0.7792,6.532379813096053,0.04891599059805,0.26356951608685786,0.4672,0.30215733731036354,0.8672,0.44235015197013033,0.37518592652001653,0.4816,0.12153175609035141,0.24159762980910882,0.2544,0.03717547839314944,0.3696,0.0843362909127289,0.2860744904865706,0.624,0.1727872716013296,0.4870134663444793,0.7248,0.23624822702149167,0.6898603482395718,0.7856,0.3005419440348125,0.9496544276811677,625.0,148.0,0.05,0.2368,251.4665589888582,1.2437132507892714e-56,625.0,148.0,0.05,0.2368,251.4665589888582,1.2437132507892714e-56,465.0,11.0,11.0,137.0,500.6873520763418,6.736224626649698e-111,752.1539110652,4.6973556298080286e-164,625.0,81.0,0.01,0.1296,274.94031700437915,9.510954399609998e-62,625.0,81.0,0.01,0.1296,274.94031700437915,9.510954399609998e-62,524.0,19.0,19.0,62.0,228.77800204536075,1.1011411255095571e-51,503.7183190497399,4.1586924271814744e-110
60,posterior_mean_mc,1,42,625.0,0.08432724804089706,0.11233897589584894,0.5328,-0.19619763586681807,0.06480174091198955,0.3945285747972337,0.10757128603882748,0.17002170029087033,0.1292891498430724,0.20295659369634897,0.2115242214575137,0.6928,0.7744,6.494050053145647,0.04889859512594703,0.2642978138682685,0.4672,0.2997749983206641,0.8672,0.4438093556609787,0.37774527099652994,0.4816,0.12153628967586119,0.2422818410038975,0.2544,0.03657859440557861,0.368,0.08438072347712107,0.2859342936809967,0.6368,0.17312824930804635,0.4861637946531151,0.7296,0.23688375586901228,0.6876496693821434,0.7824,0.2994729892687994,0.9519731950111547,625.0,146.0,0.05,0.2336,244.40554358902784,4.306614014017254e-55,625.0,146.0,0.05,0.2336,244.40554358902784,4.306614014017254e-55,465.0,13.0,13.0,133.0,471.89869401494127,1.2376583385166645e-104,716.3042376039691,2.8609556291482935e-156,625.0,87.0,0.01,0.1392,307.7280349497711,6.825944761489058e-69,625.0,87.0,0.01,0.1392,307.7280349497711,6.825944761489058e-69,521.0,16.0,16.0,71.0,277.0934916984304,3.2283920189827376e-62,584.8215266482015,1.0176982769613824e-127
60,posterior_mean_mc,1,73,625.0,0.0844287755767983,0.11239481242493993,0.5328,-0.16064550036167832,0.06496631583997,0.3933549203577942,0.10764709750164132,0.17075175054326003,0.13040680438887256,0.20056372516046475,0.21472217019800055,0.6896,0.768,6.535571082595554,0.049054500042270154,0.26580198269457567,0.4672,0.301646712084508,0.8672,0.4423910706353028,0.3771053252873661,0.4816,0.12142594901420835,0.24195848827523286,0.2544,0.03724840970982757,0.3696,0.08421900528816452,0.28654391048614153,0.6384,0.173134737798616,0.4857097380258395,0.7312,0.23613329095832541,0.6942403006222709,0.7824,0.30011340624744237,0.9558870886816411,625.0,146.0,0.05,0.2336,244.40554358902784,4.306614014017254e-55,625.0,146.0,0.05,0.2336,244.40554358902784,4.306614014017254e-55,468.0,10.0,10.0,136.0,508.9055297425989,1.0973383338751022e-112,753.3110733316267,2.633776071814769e-164,625.0,85.0,0.01,0.136,296.6891164955946,1.73426123803963e-66,625.0,85.0,0.01,0.136,296.6891164955946,1.73426123803963e-66,521.0,18.0,18.0,67.0,251.21458271246183,1.4114068221648245e-56,547.9036992080564,1.0573612971656122e-119
60,posterior_mean_mc,2,11,625.0,0.05485557042736141,0.07059366617012681,0.736,-1.278737922842941,0.03879140367285655,0.5472613207796061,0.07590368258878555,0.08128554442999465,0.12327783435359863,,0.18874576932971582,0.7888,0.8496,7.910595524629785,0.026205927552878462,0.2130921443055155,0.2592,0.3253099270431846,0.68,0.4064737410739876,0.2378551711911708,0.264,0.10478672983732404,0.16224422184575615,0.1648,0.028643117827476267,0.5088,0.09547842700818462,0.1737774827546179,0.8288,0.18424786403531543,0.24094499988085846,0.9168,0.24006795152058286,0.2916307317582378,0.9504,0.29185992342271905,0.33479078075066043,625.0,7.0,0.05,0.0112,28.53167702674672,9.21780083917532e-08,625.0,7.0,0.05,0.0112,28.53167702674672,9.21780083917532e-08,613.0,4.0,4.0,3.0,18.941219520721916,1.3480827544995659e-05,47.472896547468636,4.9135060454750583e-11,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,posterior_mean_mc,2,42,625.0,0.05509929832318135,0.07084554963053534,0.736,-1.2857363258821133,0.038732927833992105,0.5463852183989154,0.07611672551102656,0.08893191892082564,0.12374534094834434,,0.19087941164967623,0.7968,0.8528,7.946361681423021,0.02620083649478547,0.21564425870040713,0.2592,0.3277146705756676,0.68,0.4055975502030129,0.23884905059366987,0.264,0.10592112213185675,0.1622394667699792,0.1648,0.02935510933414318,0.5168,0.09590916791508623,0.1737581305082118,0.8304,0.18400430014596406,0.2388593929565326,0.9216,0.23988364090552983,0.29223888561922784,0.9472,0.29276500229956404,0.340486087215761,625.0,5.0,0.05,0.008,35.31797749847192,2.8003519675787568e-09,625.0,5.0,0.05,0.008,35.31797749847192,2.8003519675787568e-09,615.0,4.0,4.0,1.0,4.914345489238926,0.026634552748950057,40.232322987710845,1.835109849295322e-09,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,posterior_mean_mc,2,73,625.0,0.05483592021853847,0.07055208316546333,0.7392,-1.28006288645641,0.03872770662322269,0.5459978282939697,0.076314618389132,0.08473006752534447,0.12386337683299649,0.1130606718915171,0.1910483428289583,0.784,0.856,7.954484193682176,0.026232441753325838,0.21525647032719944,0.2592,0.32808780383190794,0.68,0.4041435459473873,0.23796554477391474,0.264,0.10417984579109098,0.1618936007941833,0.1648,0.02924391680921143,0.5104,0.09548954230381017,0.17410012889184756,0.8352,0.18362160959635077,0.2392973648476782,0.912,0.2399986745371647,0.2916972381371659,0.9456,0.29234984245823314,0.34207811328011684,625.0,6.0,0.05,0.0096,31.755764778200188,1.7482956545050066e-08,625.0,6.0,0.05,0.0096,31.755764778200188,1.7482956545050066e-08,614.0,4.0,4.0,2.0,11.741035893009702,0.0006113698597127175,43.49680067120989,3.587482110078161e-10,625.0,2.0,0.01,0.0032,3.971388178319721,0.04627960463833998,625.0,2.0,0.01,0.0032,3.971388178319721,0.04627960463833998,621.0,1.0,1.0,1.0,9.328735306868339,0.0022558799509819964,13.30012348518806,0.001293942211650775
60,variational_posterior,0,11,624.0,0.07755835907697785,0.10394241491370883,0.6746794871794872,0.31102464481933484,0.05791746804827212,0.5771650150637567,0.10317032230234681,0.20104283638788834,0.14739368140538445,0.25884074001335244,0.2399278798106009,0.8333333333333334,0.8894230769230769,7.61671185450558,0.04248965359450475,0.2119652903082795,0.34134615384615385,0.2576326243814006,0.6153846153846154,0.47149596712208774,0.23953911254601487,0.2980769230769231,0.13545993251664995,0.09831386797091553,0.10096153846153846,0.04515794304046784,0.3958333333333333,0.08532244441360469,0.25428561507822056,0.6875,0.17368257206647827,0.40948559265024786,0.7868589743589743,0.23862736939148915,0.5656108424906257,0.8557692307692307,0.3053942560869162,0.7744557339777487,624.0,60.0,0.05,0.09615384615384616,22.293592327052806,2.339860819313067e-06,624.0,60.0,0.05,0.09615384615384616,22.293592327052806,2.339860819313067e-06,557.0,6.0,6.0,54.0,289.406726474689,6.69615802917166e-65,311.7003188017418,2.0660259326500555e-68,624.0,35.0,0.01,0.05608974358974359,64.5459575753734,9.430682155956652e-16,624.0,35.0,0.01,0.05608974358974359,64.5459575753734,9.430682155956652e-16,586.0,2.0,2.0,33.0,227.4799222286043,2.1132088809974972e-51,292.02587980397766,3.8671045535114944e-64
60,variational_posterior,0,42,624.0,0.07787968599181698,0.10439030762553202,0.6650641025641025,0.21777749538965585,0.058174029023245644,0.5767424161432294,0.10357382003380917,0.19542319714414688,0.14689257945789322,0.2610515715409479,0.23718884069632437,0.8381410256410257,0.8910256410256411,7.6303479925708535,0.04266230937187777,0.21298103400725432,0.34134615384615385,0.2572595380245971,0.6153846153846154,0.4705990339458791,0.23777825905683828,0.2980769230769231,0.13491051723609088,0.09854924376795499,0.10096153846153846,0.04531957281515981,0.391025641025641,0.0851250850183306,0.25504940392125813,0.6842948717948718,0.17354402262090338,0.4119084251013839,0.7852564102564102,0.2381388991851788,0.5674012125877316,0.8589743589743589,0.30377576258521505,0.780832163833996,624.0,63.0,0.05,0.10096153846153846,26.679514567387287,2.4015418216857255e-07,624.0,63.0,0.05,0.10096153846153846,26.679514567387287,2.4015418216857255e-07,556.0,4.0,4.0,59.0,330.82108717054456,6.367282807358545e-74,357.50060173793185,2.3427756100236904e-78,624.0,34.0,0.01,0.05448717948717949,61.03241844489793,5.614266462215589e-15,624.0,34.0,0.01,0.05448717948717949,61.03241844489793,5.614266462215589e-15,586.0,3.0,3.0,31.0,205.90918990458553,1.072520449257402e-46,266.94160834948343,1.082346337062343e-58
60,variational_posterior,0,73,624.0,0.0778356383346405,0.10419574297124896,0.6682692307692307,-0.25788756820665243,0.057944461845685635,0.577148535235965,0.10380021970806637,0.18964895656544575,0.14543054312678405,0.2617333408019454,0.23562557989468091,0.8397435897435898,0.8862179487179487,7.626353193331913,0.042410565530599756,0.2120402934432996,0.34134615384615385,0.2602449400790744,0.6153846153846154,0.4706077968577837,0.2367973990764751,0.2980769230769231,0.13544499037135926,0.09831634933211085,0.10096153846153846,0.045095121492667506,0.38461538461538464,0.08490600648867955,0.25535579951540666,0.6842948717948718,0.17346490296391315,0.40815602400628426,0.7788461538461539,0.23659580962675664,0.5627961494383423,0.8493589743589743,0.3040829582833095,0.7570825886856034,624.0,66.0,0.05,0.10576923076923077,31.383344885618726,2.117898973691697e-08,624.0,66.0,0.05,0.10576923076923077,31.383344885618726,2.117898973691697e-08,552.0,5.0,6.0,60.0,319.4917953903511,1.868957724293115e-71,350.87514027596984,6.433263952226602e-77,624.0,31.0,0.01,0.049679487179487176,50.87235401784997,9.857223276331648e-13,624.0,31.0,0.01,0.049679487179487176,50.87235401784997,9.857223276331648e-13,589.0,3.0,3.0,28.0,189.05968202308085,5.1001712185226064e-43,239.93203604093083,7.932687714868641e-53
60,variational_posterior,1,11,625.0,0.08412432435427127,0.11220502781623831,0.5328,-0.22662202169132242,0.06446766146155455,0.39355083475500124,0.10320347711069007,0.17189708031268303,0.13614615525323842,0.21214159672290267,0.22247471293671137,0.7104,0.7904,6.539877378193875,0.04834609375581542,0.2612464324687749,0.4672,0.29286541672629735,0.8672,0.4520860536925431,0.3711994756804089,0.4816,0.1279378917337749,0.24039793322549413,0.2544,0.04019511010283377,0.3856,0.08907713983359711,0.28490363344694614,0.6528,0.18251194722716874,0.48026104164317823,0.7408,0.24944225829551006,0.6737096496780058,0.7936,0.31816901983074947,0.919154609704531,625.0,144.0,0.05,0.2304,237.4160259335016,1.439261390244193e-53,625.0,144.0,0.05,0.2304,237.4160259335016,1.439261390244193e-53,473.0,7.0,7.0,137.0,545.0983750413747,1.4665650295026917e-120,782.5144009748763,1.1999325196042482e-170,625.0,72.0,0.01,0.1152,227.6964868877701,1.8954448675440682e-51,625.0,72.0,0.01,0.1152,227.6964868877701,1.8954448675440682e-51,537.0,15.0,15.0,57.0,234.87454137038736,5.156246745621861e-53,462.57102825815747,3.5807786018634743e-101
60,variational_posterior,1,42,625.0,0.08390365570696505,0.11216499579655916,0.5328,-0.2994340204417097,0.06426173465908742,0.39374698126825836,0.10342464821092993,0.17267326151140047,0.13601479560758595,0.20886289171622768,0.2220416923869635,0.7088,0.7856,6.531332044014067,0.04814339513521463,0.2608684212367583,0.4672,0.290659995282028,0.8672,0.4531675020323844,0.37062196643331047,0.4816,0.12941026896837424,0.23945008028247725,0.2544,0.040293356357460654,0.3952,0.08865385215482485,0.2836465990606389,0.6416,0.18173505951751595,0.47983481538121214,0.7456,0.24948976406940296,0.6730625942718783,0.8032,0.31641693874502547,0.9023610111717817,625.0,142.0,0.05,0.2272,230.4986976843486,4.6407207721590046e-52,625.0,142.0,0.05,0.2272,230.4986976843486,4.6407207721590046e-52,472.0,10.0,10.0,132.0,499.6809127933002,1.1153143105434151e-110,730.1796104776488,2.776592752001372e-159,625.0,77.0,0.01,0.1232,253.6455640275941,4.165780322818311e-57,625.0,77.0,0.01,0.1232,253.6455640275941,4.165780322818311e-57,531.0,16.0,16.0,61.0,243.05916630624523,8.46618859546493e-55,496.70473033383934,1.3865586368289736e-108
60,variational_posterior,1,73,625.0,0.08428171006679185,0.11245662860911669,0.5328,-0.2185435853388775,0.06457927806606428,0.3958995450363976,0.1041805929857297,0.17037940909506907,0.1371242958743321,0.20828507918044809,0.22355551547817823,0.6976,0.7776,6.568525898667467,0.048453448559496744,0.2615161815336807,0.4672,0.29333003538393215,0.8672,0.45332437650989416,0.37060219367207736,0.4816,0.12902925408644014,0.2404271104433586,0.2544,0.0412087885817567,0.3856,0.08885205915662182,0.2861550946712053,0.6448,0.18214917420137527,0.4814536812968256,0.7376,0.2500510816670869,0.6772370587759656,0.8,0.3186207581758512,0.9167498794913254,625.0,146.0,0.05,0.2336,244.40554358902784,4.306614014017254e-55,625.0,146.0,0.05,0.2336,244.40554358902784,4.306614014017254e-55,468.0,10.0,10.0,136.0,508.9055297425989,1.0973383338751022e-112,753.3110733316267,2.633776071814769e-164,625.0,77.0,0.01,0.1232,253.6455640275941,4.165780322818311e-57,625.0,77.0,0.01,0.1232,253.6455640275941,4.165780322818311e-57,534.0,13.0,13.0,64.0,273.4667673623422,1.9923237603771393e-61,527.1123313899363,3.459485917754682e-115
60,variational_posterior,2,11,625.0,0.054667894173294894,0.07034291383696213,0.7344,-1.2830685166361455,0.038597645318171066,0.5440016929452913,0.07334800370343353,0.08789346152730335,0.12991938781504514,0.1305856802208095,0.2008474235470599,0.8048,0.8688,7.900471963222233,0.02618087343170605,0.21145044294654713,0.2592,0.3216592635197565,0.68,0.41113206857177975,0.2363146749124095,0.264,0.11134954061350913,0.16201282490435542,0.1648,0.03180093635926047,0.5216,0.09770149924193539,0.17319245465736136,0.8528,0.18969355906860805,0.2395394369791295,0.9232,0.24824742179881404,0.2924912169163177,0.9568,0.30423945163154276,0.33922379357059346,625.0,5.0,0.05,0.008,35.31797749847192,2.8003519675787568e-09,625.0,5.0,0.05,0.008,35.31797749847192,2.8003519675787568e-09,617.0,2.0,2.0,3.0,24.563472985040498,7.190184129175193e-07,59.88145048351242,9.929062474546559e-14,625.0,1.0,0.01,0.0016,6.879257071689789,0.00872018030116853,625.0,1.0,0.01,0.0016,6.879257071689789,0.00872018030116853,622.0,1.0,1.0,0.0,0.0032102742517281513,0.9548166100318994,6.882467345941517,0.032025152382632815
60,variational_posterior,2,42,625.0,0.0550856714153683,0.07078648870420774,0.736,-1.2763346639513315,0.03889403214089654,0.5464912484203522,0.07459313376128449,0.08767136228558452,0.12951578107143208,,0.20045572822524305,0.8032,0.864,7.932193262963043,0.026282288594038163,0.21561055221077677,0.2592,0.3226412213909703,0.68,0.4117880752516273,0.23748263827635177,0.264,0.11086377455526088,0.16174510651507096,0.1648,0.031427100807231496,0.5216,0.09756623475415566,0.1747955513246764,0.8352,0.18962138109262963,0.24064748982335396,0.9248,0.24837524408375483,0.29169309986674363,0.9584,0.30308383602792893,0.3353942603801597,625.0,5.0,0.05,0.008,35.31797749847192,2.8003519675787568e-09,625.0,5.0,0.05,0.008,35.31797749847192,2.8003519675787568e-09,616.0,3.0,3.0,2.0,13.53444156885724,0.00023422506655208786,48.85241906732916,2.4650854920585426e-11,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
60,variational_posterior,2,73,625.0,0.054790400815918835,0.0705696273335509,0.7392,-1.2770858502248705,0.03874238670147704,0.545164171169239,0.07373428195972236,0.09013715289157954,0.1297594580388024,,0.20031791923512668,0.8032,0.864,7.928759991099294,0.026301905566578857,0.21357491819030128,0.2592,0.32355530487986073,0.68,0.4117850381977166,0.23767299358622768,0.264,0.11171816463118675,0.16193656104719695,0.1648,0.03160897472830799,0.5312,0.09782695444570862,0.1735640375669821,0.8384,0.18965287016196583,0.24246071725708956,0.9264,0.24837076305103145,0.29380098637958835,0.96,0.30291956157105143,0.3420009078463316,625.0,4.0,0.05,0.0064,39.286126297607666,3.66032902446731e-10,625.0,4.0,0.05,0.0064,39.286126297607666,3.66032902446731e-10,617.0,3.0,3.0,1.0,5.902367373332922,0.015120548034200926,45.18849367094059,1.5397254086722808e-10,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,625.0,0.0,0.01,0.0,12.562919816876812,0.00039347648769839206,624.0,0.0,0.0,0.0,0.0,1.0,12.562919816876812,0.0018706675963351528
